time_stamp,sensor_index,humidity,temperature,pressure,pm1.0_atm,pm2.5_atm,pm10.0_atm
2023-01-15 00:00:00+00:00,120681,23.233,64.9,1002.606,0.0045,0.1654999999999999,0.38
2023-01-15 01:00:00+00:00,120681,24.667,63.733,1002.218,0.1139999999999999,1.1805,1.5475
2023-01-15 02:00:00+00:00,120681,26.0,63.0,1002.086,1.5705,3.7925,4.2170000000000005
2023-01-15 03:00:00+00:00,120681,27.2,62.233,1002.027,1.609,3.947,4.3975
2023-01-15 04:00:00+00:00,120681,28.767,61.4,1001.82,1.4375,3.8675,4.339
2023-01-15 05:00:00+00:00,120681,31.6,60.4,1000.901,1.0255,3.505,3.9855
2023-01-15 06:00:00+00:00,120681,36.0,59.334,1000.253,2.007,4.565,5.045999999999999
2023-01-15 07:00:00+00:00,120681,40.8,58.566,999.942,4.1445,7.499,8.4195
2023-01-15 08:00:00+00:00,120681,45.233,58.0,999.851,5.096500000000001,9.1775,10.598
2023-01-15 09:00:00+00:00,120681,50.2,57.733,999.221,4.7445,8.705,9.843
2023-01-15 10:00:00+00:00,120681,52.033,56.0,998.204,3.337,6.605,7.333
2023-01-15 11:00:00+00:00,120681,56.466,56.0,998.514,1.468,4.0865,4.6805
2023-01-15 12:00:00+00:00,120681,58.767,55.3,998.526,1.383,4.429,4.991
2023-01-15 13:00:00+00:00,120681,60.3,54.9,998.435,2.468,5.827,6.571
2023-01-15 14:00:00+00:00,120681,61.633,55.467,998.481,3.8255,8.068999999999999,9.4055
2023-01-15 15:00:00+00:00,120681,57.6,59.7,998.489,3.0605,6.763999999999999,7.734
2023-01-15 16:00:00+00:00,120681,51.633,65.233,997.904,0.2234999999999999,1.947,2.309
2023-01-15 17:00:00+00:00,120681,46.834,69.533,996.322,0.0,0.0125,0.049
2023-01-15 18:00:00+00:00,120681,44.4,71.066,994.598,0.0,0.035,0.122
2023-01-15 19:00:00+00:00,120681,42.133,73.2,992.98,0.001,0.0175,0.0935
2023-01-15 20:00:00+00:00,120681,39.966,74.233,992.037,0.002,0.1805,0.4044999999999999
2023-01-15 21:00:00+00:00,120681,39.1,75.6,991.255,0.018,0.313,0.6185
2023-01-15 22:00:00+00:00,120681,40.267,74.933,991.143,0.0,0.019,0.1445
2023-01-15 23:00:00+00:00,120681,41.8,74.133,990.414,0.0055,0.1735,0.405
2023-01-16 00:00:00+00:00,120681,43.834,73.9,991.282,0.012,0.5145,0.9015
2023-01-16 01:00:00+00:00,120681,45.267,73.034,991.416,0.0145,0.5195,0.9275
2023-01-16 02:00:00+00:00,120681,46.6,73.0,990.985,0.0005,0.145,0.429
2023-01-16 03:00:00+00:00,120681,47.8,72.934,991.675,0.0,0.0435,0.2205
2023-01-16 04:00:00+00:00,120681,49.0,72.133,991.631,0.0,0.111,0.298
2023-01-16 05:00:00+00:00,120681,50.867,71.767,991.241,0.001,0.0785,0.2835
2023-01-16 06:00:00+00:00,120681,52.7,71.5,991.178,0.0005,0.055,0.2295
2023-01-16 07:00:00+00:00,120681,53.933,71.833,991.11,0.001,0.034,0.1755
2023-01-16 08:00:00+00:00,120681,54.767,71.567,991.217,0.0015,0.074,0.2809999999999999
2023-01-16 09:00:00+00:00,120681,55.3,71.0,990.953,0.0,0.0735,0.3205
2023-01-16 10:00:00+00:00,120681,55.9,71.0,991.053,0.0065,0.1745,0.5405
2023-01-16 11:00:00+00:00,120681,56.8,70.667,991.043,0.0175,0.295,0.6695
2023-01-16 12:00:00+00:00,120681,57.8,70.0,991.526,0.0105,0.637,1.192
2023-01-16 13:00:00+00:00,120681,57.867,70.066,992.366,0.0984999999999999,1.3655,1.955
2023-01-16 14:00:00+00:00,120681,56.466,70.933,992.935,0.3115,2.089,2.7295
