time_stamp,sensor_index,humidity,temperature,pressure,pm1.0_atm,pm2.5_atm,pm10.0_atm
2023-01-15 00:00:00+00:00,135002,,,,0.0,0.0615,0.1325
2023-01-15 01:00:00+00:00,135002,,,,0.2655,1.7005,1.9275
2023-01-15 02:00:00+00:00,135002,,,,0.8915,3.127,3.3605
2023-01-15 03:00:00+00:00,135002,,,,0.476,2.7155,3.0025000000000004
2023-01-15 04:00:00+00:00,135002,,,,0.7035,3.1715,3.4125
2023-01-15 05:00:00+00:00,135002,,,,0.792,3.307,3.567
2023-01-15 06:00:00+00:00,135002,,,,2.0235,4.8185,5.1335
2023-01-15 07:00:00+00:00,135002,,,,4.145,8.047,8.651
2023-01-15 08:00:00+00:00,135002,,,,4.047000000000001,8.2015,8.942499999999999
2023-01-15 09:00:00+00:00,135002,,,,3.7545,7.5335,8.082
2023-01-15 10:00:00+00:00,135002,,,,1.568,4.506,4.8685
2023-01-15 11:00:00+00:00,135002,,,,1.204,4.154,4.4615
2023-01-15 12:00:00+00:00,135002,,,,1.7755,4.9955,5.3805
2023-01-15 13:00:00+00:00,135002,,,,2.0515,5.2625,5.6215
2023-01-15 14:00:00+00:00,135002,,,,3.218,6.8655,7.2535
2023-01-15 15:00:00+00:00,135002,,,,1.951,4.971,5.346500000000001
2023-01-15 16:00:00+00:00,135002,,,,0.0144999999999999,0.2245,0.3435
2023-01-15 17:00:00+00:00,135002,,,,0.0,0.0105,0.0235
2023-01-15 18:00:00+00:00,135002,,,,0.0,0.0095,0.0245
2023-01-15 19:00:00+00:00,135002,,,,0.002,0.0315,0.0435
2023-01-15 20:00:00+00:00,135002,,,,0.0045,0.2015,0.3015
2023-01-15 21:00:00+00:00,135002,,,,0.0069999999999999,0.0955,0.1725
2023-01-15 22:00:00+00:00,135002,,,,0.0015,0.017,0.0335
2023-01-15 23:00:00+00:00,135002,,,,0.0055,0.1015,0.1925
2023-01-16 00:00:00+00:00,135002,,,,0.0015,0.1055,0.184
2023-01-16 01:00:00+00:00,135002,,,,0.008,0.1835,0.306
2023-01-16 02:00:00+00:00,135002,,,,0.0055,0.122,0.194
2023-01-16 03:00:00+00:00,135002,,,,0.0,0.0185,0.047
2023-01-16 04:00:00+00:00,135002,,,,0.0005,0.0115,0.025
2023-01-16 05:00:00+00:00,135002,,,,0.0005,0.015,0.048
2023-01-16 06:00:00+00:00,135002,,,,0.0,0.0105,0.0305
2023-01-16 07:00:00+00:00,135002,,,,0.0,0.0065,0.0245
2023-01-16 08:00:00+00:00,135002,,,,0.0,0.0195,0.0385
2023-01-16 09:00:00+00:00,135002,,,,0.0,0.0305,0.074
2023-01-16 10:00:00+00:00,135002,,,,0.01,0.185,0.2965
2023-01-16 11:00:00+00:00,135002,,,,0.0065,0.1225,0.212
2023-01-16 12:00:00+00:00,135002,,,,0.0065,0.2065,0.3115
2023-01-16 13:00:00+00:00,135002,,,,0.0295,0.7729999999999999,0.981
2023-01-16 14:00:00+00:00,135002,,,,0.139,1.5835,1.852
2023-01-16 15:00:00+00:00,135002,,,,0.0355,0.8360000000000001,1.0585
2023-01-16 16:00:00+00:00,135002,,,,0.015,0.647,0.873
