time_stamp,sensor_index,humidity,temperature,pressure,pm1.0_atm,pm2.5_atm,pm10.0_atm
2023-01-15 00:00:00+00:00,128645,24.033,64.267,1001.008,0.319,1.3675000000000002,1.698
2023-01-15 01:00:00+00:00,128645,25.0,63.034,1000.559,0.1375,1.671,1.9295
2023-01-15 02:00:00+00:00,128645,26.5,61.666,1000.394,0.165,2.151,2.4595
2023-01-15 03:00:00+00:00,128645,27.434,61.0,1000.281,0.936,3.821,4.137
2023-01-15 04:00:00+00:00,128645,28.3,60.334,1000.23,1.8665,4.886,5.211
2023-01-15 05:00:00+00:00,128645,30.5,59.433,999.435,2.7695,5.909000000000001,6.298
2023-01-15 06:00:00+00:00,128645,34.5,57.666,998.795,4.7455,9.274,10.2635
2023-01-15 07:00:00+00:00,128645,39.2,56.867,998.35,4.6585,9.358,10.287
2023-01-15 08:00:00+00:00,128645,44.8,56.034,998.231,3.359,7.1215,7.532999999999999
2023-01-15 09:00:00+00:00,128645,49.834,56.0,997.743,1.3395,4.3725000000000005,4.65
2023-01-15 10:00:00+00:00,128645,51.666,55.4,997.229,1.2395,4.3545,4.6415
2023-01-15 11:00:00+00:00,128645,54.983,54.7,997.077,1.3455,4.649,5.0205
2023-01-15 12:00:00+00:00,128645,56.767,54.567,997.092,2.8395,7.0185,7.56
2023-01-15 13:00:00+00:00,128645,58.434,54.7,996.934,4.004,9.2035,10.5405
2023-01-15 14:00:00+00:00,128645,58.2,55.034,996.994,5.558,14.4345,16.1385
2023-01-15 15:00:00+00:00,128645,57.3,57.3,996.965,5.371,13.667,15.2095
2023-01-15 16:00:00+00:00,128645,53.567,61.7,996.389,1.247,4.2125,4.6345
2023-01-15 17:00:00+00:00,128645,48.966,66.2,994.707,0.022,0.3854999999999999,0.5685
2023-01-15 18:00:00+00:00,128645,45.233,68.666,992.928,0.0,0.0435,0.122
2023-01-15 19:00:00+00:00,128645,43.567,70.267,991.294,0.0,0.0554999999999999,0.149
2023-01-15 20:00:00+00:00,128645,41.666,71.966,990.493,0.0,0.0245,0.0655
2023-01-15 21:00:00+00:00,128645,41.467,72.566,989.554,0.0,0.031,0.105
2023-01-15 22:00:00+00:00,128645,42.034,72.966,989.509,0.011,0.193,0.4045
2023-01-15 23:00:00+00:00,128645,43.2,72.567,988.884,1.576,3.5345,3.984
2023-01-16 00:00:00+00:00,128645,44.233,72.233,989.339,1.137,3.3230000000000004,3.8825
2023-01-16 01:00:00+00:00,128645,44.767,72.4,990.056,0.1155,0.8765000000000001,1.194
2023-01-16 02:00:00+00:00,128645,45.067,72.066,989.425,0.0025,0.1325,0.311
2023-01-16 03:00:00+00:00,128645,46.0,71.9,989.844,0.002,0.049,0.1465
2023-01-16 04:00:00+00:00,128645,46.7,71.334,989.929,0.0,0.0104999999999999,0.104
2023-01-16 05:00:00+00:00,128645,48.967,70.966,989.796,0.0,0.033,0.122
2023-01-16 06:00:00+00:00,128645,51.334,70.966,989.553,0.0015,0.048,0.1535
2023-01-16 07:00:00+00:00,128645,52.666,70.767,989.169,0.0045,0.069,0.2085
2023-01-16 08:00:00+00:00,128645,53.0,70.633,989.419,0.0,0.1205,0.3265
2023-01-16 09:00:00+00:00,128645,53.8,69.966,989.243,0.003,0.1689999999999999,0.362
2023-01-16 10:00:00+00:00,128645,54.233,70.0,989.281,0.007,0.2685,0.5415
2023-01-16 11:00:00+00:00,128645,54.9,69.966,989.23,0.0745,1.2065,1.6625
2023-01-16 12:00:00+00:00,128645,54.534,70.0,989.622,0.248,2.107,2.49
2023-01-16 13:00:00+00:00,128645,54.034,69.966,990.253,0.6285000000000001,2.811,3.1905
2023-01-16 14:00:00+00:00,128645,53.367,70.466,990.923,0.5800000000000001,3.0595,3.543
2023-01-16 15:00:00+00:00,128645,52.334,71.0,991.192,0.6859999999999999,3.182,3.6275
2023-01-16 16:00:00+00:00,128645,51.0,71.966,991.39,0.8220000000000001,3.3705,3.8115
2023-01-16 17:00:00+00:00,128645,47.066,73.2,990.81,0.6975,3.209,3.6145
2023-01-16 18:00:00+00:00,128645,42.466,74.966,989.734,0.27,2.1365,2.528
2023-01-16 19:00:00+00:00,128645,36.767,76.966,988.484,0.0225,0.6445,0.982
2023-01-16 20:00:00+00:00,128645,29.4,78.966,987.677,0.0,0.014,0.086
2023-01-16 21:00:00+00:00,128645,27.9,79.966,987.383,0.0,0.0155,0.0815
2023-01-16 22:00:00+00:00,128645,26.5,79.166,987.383,0.415,1.2245,1.469
2023-01-16 23:00:00+00:00,128645,24.4,78.667,987.534,0.0175,0.1085,0.188
2023-01-17 00:00:00+00:00,128645,25.034,77.133,987.923,0.002,0.352,0.504
2023-01-17 01:00:00+00:00,128645,27.066,75.333,988.408,0.6745,2.7895,3.194
2023-01-17 02:00:00+00:00,128645,29.9,73.2,988.743,1.7415,4.9675,5.4085
2023-01-17 03:00:00+00:00,128645,33.067,71.534,988.936,2.7035,5.874499999999999,6.3525
2023-01-17 04:00:00+00:00,128645,36.233,69.4,989.037,2.149,5.1045,5.5755
2023-01-17 05:00:00+00:00,128645,38.375,67.708,989.218,2.791,6.026,6.484500000000001
2023-01-17 06:00:00+00:00,128645,39.0,66.5,989.242,0.9675,3.838,4.2845
2023-01-17 07:00:00+00:00,128645,39.0,65.633,989.101,0.133,2.3305,2.7395
